"","TP","Site","Transect_ID","PQ","Category","Total_cover"
"11289","Dec_2020","EB","EB07","9","Branching Acropora",0
"11290","Dec_2020","EB","EB07","9","Encrusting Montipora",2
"11291","Dec_2020","EB","EB07","9","Goniopora",0
"11292","Dec_2020","EB","EB07","9","Green Turf",0
"11293","Dec_2020","EB","EB07","9","Macroalgae",0
"11294","Dec_2020","EB","EB07","9","Other",0
"11295","Dec_2020","EB","EB07","9","Other Turf",2
"11296","Dec_2020","EB","EB07","9","Other benthic invertebrates",0
"11297","Dec_2020","EB","EB07","9","Other hard coral",0
"11298","Dec_2020","EB","EB07","9","Plating Acropora",86
"11299","Dec_2020","EB","EB07","9","Plating Montipora",1
"11300","Dec_2020","EB","EB07","9","Platygyra",0
"11301","Dec_2020","EB","EB07","9","Pocilloporidae",0
"11302","Dec_2020","EB","EB07","9","Porites",0
"11303","Dec_2020","EB","EB07","9","Red Turf",0
"11304","Dec_2020","EB","EB07","9","Rubble and Rock",0
"11305","Dec_2020","EB","EB07","9","Sand",9
"11306","Dec_2020","EB","EB08","1","Acanthastrea",0
"11307","Dec_2020","EB","EB08","1","Black Turf",1
"11308","Dec_2020","EB","EB08","1","Branching Acropora",0
"11309","Dec_2020","EB","EB08","1","Encrusting Montipora",85
"11310","Dec_2020","EB","EB08","1","Goniopora",0
"11311","Dec_2020","EB","EB08","1","Green Turf",0
"11312","Dec_2020","EB","EB08","1","Macroalgae",1
"11313","Dec_2020","EB","EB08","1","Other",0
"11314","Dec_2020","EB","EB08","1","Other Turf",2
"11315","Dec_2020","EB","EB08","1","Other benthic invertebrates",0
"11316","Dec_2020","EB","EB08","1","Other hard coral",0
"11317","Dec_2020","EB","EB08","1","Plating Acropora",0
"11318","Dec_2020","EB","EB08","1","Plating Montipora",10
"11319","Dec_2020","EB","EB08","1","Platygyra",0
"11320","Dec_2020","EB","EB08","1","Pocilloporidae",0
"11321","Dec_2020","EB","EB08","1","Porites",0
"11322","Dec_2020","EB","EB08","1","Red Turf",0
"11323","Dec_2020","EB","EB08","1","Rubble and Rock",0
"11324","Dec_2020","EB","EB08","1","Sand",1
"11325","Dec_2020","EB","EB08","10","Acanthastrea",0
"11326","Dec_2020","EB","EB08","10","Black Turf",0
"11327","Dec_2020","EB","EB08","10","Branching Acropora",0
"11328","Dec_2020","EB","EB08","10","Encrusting Montipora",1
"11329","Dec_2020","EB","EB08","10","Goniopora",0
"11330","Dec_2020","EB","EB08","10","Green Turf",0
"11331","Dec_2020","EB","EB08","10","Macroalgae",0
"11332","Dec_2020","EB","EB08","10","Other",0
"11333","Dec_2020","EB","EB08","10","Other Turf",0
"11334","Dec_2020","EB","EB08","10","Other benthic invertebrates",0
"11335","Dec_2020","EB","EB08","10","Other hard coral",0
"11336","Dec_2020","EB","EB08","10","Plating Acropora",99
"11337","Dec_2020","EB","EB08","10","Plating Montipora",0
"11338","Dec_2020","EB","EB08","10","Platygyra",0
"11339","Dec_2020","EB","EB08","10","Pocilloporidae",0
"11340","Dec_2020","EB","EB08","10","Porites",0
"11341","Dec_2020","EB","EB08","10","Red Turf",0
"11342","Dec_2020","EB","EB08","10","Rubble and Rock",0
"11343","Dec_2020","EB","EB08","10","Sand",0
"11344","Dec_2020","EB","EB08","2","Acanthastrea",0
"11345","Dec_2020","EB","EB08","2","Black Turf",0
"11346","Dec_2020","EB","EB08","2","Branching Acropora",0
"11347","Dec_2020","EB","EB08","2","Encrusting Montipora",18
"11348","Dec_2020","EB","EB08","2","Goniopora",0
"11349","Dec_2020","EB","EB08","2","Green Turf",0
"11350","Dec_2020","EB","EB08","2","Macroalgae",0
"11351","Dec_2020","EB","EB08","2","Other",0
"11352","Dec_2020","EB","EB08","2","Other Turf",0
"11353","Dec_2020","EB","EB08","2","Other benthic invertebrates",1
"11354","Dec_2020","EB","EB08","2","Other hard coral",0
"11355","Dec_2020","EB","EB08","2","Plating Acropora",68
"11356","Dec_2020","EB","EB08","2","Plating Montipora",13
"11357","Dec_2020","EB","EB08","2","Platygyra",0
"11358","Dec_2020","EB","EB08","2","Pocilloporidae",0
"11359","Dec_2020","EB","EB08","2","Porites",0
"11360","Dec_2020","EB","EB08","2","Red Turf",0
"11361","Dec_2020","EB","EB08","2","Rubble and Rock",0
"11362","Dec_2020","EB","EB08","2","Sand",0
"11363","Dec_2020","EB","EB08","3","Acanthastrea",0
"11364","Dec_2020","EB","EB08","3","Black Turf",3
"11365","Dec_2020","EB","EB08","3","Branching Acropora",0
"11366","Dec_2020","EB","EB08","3","Encrusting Montipora",6
"11367","Dec_2020","EB","EB08","3","Goniopora",0
"11368","Dec_2020","EB","EB08","3","Green Turf",0
"11369","Dec_2020","EB","EB08","3","Macroalgae",47
"11370","Dec_2020","EB","EB08","3","Other",0
"11371","Dec_2020","EB","EB08","3","Other Turf",3
"11372","Dec_2020","EB","EB08","3","Other benthic invertebrates",0
"11373","Dec_2020","EB","EB08","3","Other hard coral",0
"11374","Dec_2020","EB","EB08","3","Plating Acropora",30
"11375","Dec_2020","EB","EB08","3","Plating Montipora",1
"11376","Dec_2020","EB","EB08","3","Platygyra",0
"11377","Dec_2020","EB","EB08","3","Pocilloporidae",0
"11378","Dec_2020","EB","EB08","3","Porites",0
"11379","Dec_2020","EB","EB08","3","Red Turf",0
"11380","Dec_2020","EB","EB08","3","Rubble and Rock",0
"11381","Dec_2020","EB","EB08","3","Sand",10
"11382","Dec_2020","EB","EB08","4","Acanthastrea",0
"11383","Dec_2020","EB","EB08","4","Black Turf",5
"11384","Dec_2020","EB","EB08","4","Branching Acropora",0
"11385","Dec_2020","EB","EB08","4","Encrusting Montipora",41
"11386","Dec_2020","EB","EB08","4","Goniopora",0
"11387","Dec_2020","EB","EB08","4","Green Turf",2
"11388","Dec_2020","EB","EB08","4","Macroalgae",7
"11389","Dec_2020","EB","EB08","4","Other",0
"11390","Dec_2020","EB","EB08","4","Other Turf",4
"11391","Dec_2020","EB","EB08","4","Other benthic invertebrates",0
"11392","Dec_2020","EB","EB08","4","Other hard coral",0
"11393","Dec_2020","EB","EB08","4","Plating Acropora",1
"11394","Dec_2020","EB","EB08","4","Plating Montipora",9
"11395","Dec_2020","EB","EB08","4","Platygyra",28
"11396","Dec_2020","EB","EB08","4","Pocilloporidae",0
"11397","Dec_2020","EB","EB08","4","Porites",0
"11398","Dec_2020","EB","EB08","4","Red Turf",0
"11399","Dec_2020","EB","EB08","4","Rubble and Rock",0
"11400","Dec_2020","EB","EB08","4","Sand",3
"11401","Dec_2020","EB","EB08","5","Acanthastrea",0
"11402","Dec_2020","EB","EB08","5","Black Turf",10
"11403","Dec_2020","EB","EB08","5","Branching Acropora",0
"11404","Dec_2020","EB","EB08","5","Encrusting Montipora",2
"11405","Dec_2020","EB","EB08","5","Goniopora",0
"11406","Dec_2020","EB","EB08","5","Green Turf",3
"11407","Dec_2020","EB","EB08","5","Macroalgae",34
"11408","Dec_2020","EB","EB08","5","Other",0
"11409","Dec_2020","EB","EB08","5","Other Turf",25
"11410","Dec_2020","EB","EB08","5","Other benthic invertebrates",1
"11411","Dec_2020","EB","EB08","5","Other hard coral",0
"11412","Dec_2020","EB","EB08","5","Plating Acropora",1
"11413","Dec_2020","EB","EB08","5","Plating Montipora",2
"11414","Dec_2020","EB","EB08","5","Platygyra",0
"11415","Dec_2020","EB","EB08","5","Pocilloporidae",10
"11416","Dec_2020","EB","EB08","5","Porites",0
"11417","Dec_2020","EB","EB08","5","Red Turf",0
"11418","Dec_2020","EB","EB08","5","Rubble and Rock",4
"11419","Dec_2020","EB","EB08","5","Sand",8
"11420","Dec_2020","EB","EB08","6","Acanthastrea",0
"11421","Dec_2020","EB","EB08","6","Black Turf",1
"11422","Dec_2020","EB","EB08","6","Branching Acropora",0
"11423","Dec_2020","EB","EB08","6","Encrusting Montipora",3
"11424","Dec_2020","EB","EB08","6","Goniopora",0
"11425","Dec_2020","EB","EB08","6","Green Turf",2
"11426","Dec_2020","EB","EB08","6","Macroalgae",6
"11427","Dec_2020","EB","EB08","6","Other",0
"11428","Dec_2020","EB","EB08","6","Other Turf",11
"11429","Dec_2020","EB","EB08","6","Other benthic invertebrates",0
"11430","Dec_2020","EB","EB08","6","Other hard coral",0
"11431","Dec_2020","EB","EB08","6","Plating Acropora",73
"11432","Dec_2020","EB","EB08","6","Plating Montipora",0
"11433","Dec_2020","EB","EB08","6","Platygyra",0
"11434","Dec_2020","EB","EB08","6","Pocilloporidae",0
"11435","Dec_2020","EB","EB08","6","Porites",0
"11436","Dec_2020","EB","EB08","6","Red Turf",0
"11437","Dec_2020","EB","EB08","6","Rubble and Rock",0
"11438","Dec_2020","EB","EB08","6","Sand",4
"11439","Dec_2020","EB","EB08","7","Acanthastrea",0
"11440","Dec_2020","EB","EB08","7","Black Turf",0
"11441","Dec_2020","EB","EB08","7","Branching Acropora",1
"11442","Dec_2020","EB","EB08","7","Encrusting Montipora",0
"11443","Dec_2020","EB","EB08","7","Goniopora",0
"11444","Dec_2020","EB","EB08","7","Green Turf",11
"11445","Dec_2020","EB","EB08","7","Macroalgae",1
"11446","Dec_2020","EB","EB08","7","Other",0
"11447","Dec_2020","EB","EB08","7","Other Turf",0
"11448","Dec_2020","EB","EB08","7","Other benthic invertebrates",0
"11449","Dec_2020","EB","EB08","7","Other hard coral",0
"11450","Dec_2020","EB","EB08","7","Plating Acropora",86
"11451","Dec_2020","EB","EB08","7","Plating Montipora",0
"11452","Dec_2020","EB","EB08","7","Platygyra",0
"11453","Dec_2020","EB","EB08","7","Pocilloporidae",0
"11454","Dec_2020","EB","EB08","7","Porites",0
"11455","Dec_2020","EB","EB08","7","Red Turf",0
"11456","Dec_2020","EB","EB08","7","Rubble and Rock",0
"11457","Dec_2020","EB","EB08","7","Sand",1
"11458","Dec_2020","EB","EB08","8","Acanthastrea",0
"11459","Dec_2020","EB","EB08","8","Black Turf",14
"11460","Dec_2020","EB","EB08","8","Branching Acropora",0
"11461","Dec_2020","EB","EB08","8","Encrusting Montipora",0
"11462","Dec_2020","EB","EB08","8","Goniopora",0
"11463","Dec_2020","EB","EB08","8","Green Turf",2
"11464","Dec_2020","EB","EB08","8","Macroalgae",11
"11465","Dec_2020","EB","EB08","8","Other",0
"11466","Dec_2020","EB","EB08","8","Other Turf",24
"11467","Dec_2020","EB","EB08","8","Other benthic invertebrates",0
"11468","Dec_2020","EB","EB08","8","Other hard coral",0
"11469","Dec_2020","EB","EB08","8","Plating Acropora",44
"11470","Dec_2020","EB","EB08","8","Plating Montipora",0
"11471","Dec_2020","EB","EB08","8","Platygyra",0
"11472","Dec_2020","EB","EB08","8","Pocilloporidae",0
"11473","Dec_2020","EB","EB08","8","Porites",0
"11474","Dec_2020","EB","EB08","8","Red Turf",0
"11475","Dec_2020","EB","EB08","8","Rubble and Rock",0
"11476","Dec_2020","EB","EB08","8","Sand",5
"11477","Dec_2020","EB","EB08","9","Acanthastrea",0
"11478","Dec_2020","EB","EB08","9","Black Turf",0
"11479","Dec_2020","EB","EB08","9","Branching Acropora",0
"11480","Dec_2020","EB","EB08","9","Encrusting Montipora",0
"11481","Dec_2020","EB","EB08","9","Goniopora",0
"11482","Dec_2020","EB","EB08","9","Green Turf",2
"11483","Dec_2020","EB","EB08","9","Macroalgae",1
"11484","Dec_2020","EB","EB08","9","Other",0
"11485","Dec_2020","EB","EB08","9","Other Turf",7
"11486","Dec_2020","EB","EB08","9","Other benthic invertebrates",0
"11487","Dec_2020","EB","EB08","9","Other hard coral",0
"11488","Dec_2020","EB","EB08","9","Plating Acropora",82
"11489","Dec_2020","EB","EB08","9","Plating Montipora",0
"11490","Dec_2020","EB","EB08","9","Platygyra",0
"11491","Dec_2020","EB","EB08","9","Pocilloporidae",0
"11492","Dec_2020","EB","EB08","9","Porites",0
"11493","Dec_2020","EB","EB08","9","Red Turf",0
"11494","Dec_2020","EB","EB08","9","Rubble and Rock",0
"11495","Dec_2020","EB","EB08","9","Sand",8
"11496","Dec_2020","EB","EB09","1","Acanthastrea",0
"11497","Dec_2020","EB","EB09","1","Black Turf",0
"11498","Dec_2020","EB","EB09","1","Branching Acropora",0
"11499","Dec_2020","EB","EB09","1","Encrusting Montipora",0
"11500","Dec_2020","EB","EB09","1","Goniopora",0
"11501","Dec_2020","EB","EB09","1","Green Turf",0
"11502","Dec_2020","EB","EB09","1","Macroalgae",34
"11503","Dec_2020","EB","EB09","1","Other",0
"11504","Dec_2020","EB","EB09","1","Other Turf",2
"11505","Dec_2020","EB","EB09","1","Other benthic invertebrates",0
"11506","Dec_2020","EB","EB09","1","Other hard coral",0
"11507","Dec_2020","EB","EB09","1","Plating Acropora",0
"11508","Dec_2020","EB","EB09","1","Plating Montipora",0
"11509","Dec_2020","EB","EB09","1","Platygyra",0
"11510","Dec_2020","EB","EB09","1","Pocilloporidae",0
"11511","Dec_2020","EB","EB09","1","Porites",0
"11512","Dec_2020","EB","EB09","1","Red Turf",0
"11513","Dec_2020","EB","EB09","1","Rubble and Rock",0
"11514","Dec_2020","EB","EB09","1","Sand",64
"11515","Dec_2020","EB","EB09","10","Acanthastrea",0
"11516","Dec_2020","EB","EB09","10","Black Turf",0
"11517","Dec_2020","EB","EB09","10","Branching Acropora",0
"11518","Dec_2020","EB","EB09","10","Encrusting Montipora",39
"11519","Dec_2020","EB","EB09","10","Goniopora",0
"11520","Dec_2020","EB","EB09","10","Green Turf",0
"11521","Dec_2020","EB","EB09","10","Macroalgae",0
"11522","Dec_2020","EB","EB09","10","Other",0
"11523","Dec_2020","EB","EB09","10","Other Turf",13
"11524","Dec_2020","EB","EB09","10","Other benthic invertebrates",35
"11525","Dec_2020","EB","EB09","10","Other hard coral",0
"11526","Dec_2020","EB","EB09","10","Plating Acropora",0
"11527","Dec_2020","EB","EB09","10","Plating Montipora",0
"11528","Dec_2020","EB","EB09","10","Platygyra",0
"11529","Dec_2020","EB","EB09","10","Pocilloporidae",0
"11530","Dec_2020","EB","EB09","10","Porites",0
"11531","Dec_2020","EB","EB09","10","Red Turf",0
"11532","Dec_2020","EB","EB09","10","Rubble and Rock",0
"11533","Dec_2020","EB","EB09","10","Sand",13
"11534","Dec_2020","EB","EB09","2","Acanthastrea",0
"11535","Dec_2020","EB","EB09","2","Black Turf",0
"11536","Dec_2020","EB","EB09","2","Branching Acropora",0
"11537","Dec_2020","EB","EB09","2","Encrusting Montipora",0
"11538","Dec_2020","EB","EB09","2","Goniopora",0
"11539","Dec_2020","EB","EB09","2","Green Turf",0
"11540","Dec_2020","EB","EB09","2","Macroalgae",19
"11541","Dec_2020","EB","EB09","2","Other",0
"11542","Dec_2020","EB","EB09","2","Other Turf",3
"11543","Dec_2020","EB","EB09","2","Other benthic invertebrates",0
"11544","Dec_2020","EB","EB09","2","Other hard coral",0
"11545","Dec_2020","EB","EB09","2","Plating Acropora",0
"11546","Dec_2020","EB","EB09","2","Plating Montipora",0
"11547","Dec_2020","EB","EB09","2","Platygyra",0
"11548","Dec_2020","EB","EB09","2","Pocilloporidae",0
"11549","Dec_2020","EB","EB09","2","Porites",0
"11550","Dec_2020","EB","EB09","2","Red Turf",0
"11551","Dec_2020","EB","EB09","2","Rubble and Rock",0
"11552","Dec_2020","EB","EB09","2","Sand",78
"11553","Dec_2020","EB","EB09","3","Acanthastrea",0
"11554","Dec_2020","EB","EB09","3","Black Turf",6
"11555","Dec_2020","EB","EB09","3","Branching Acropora",0
"11556","Dec_2020","EB","EB09","3","Encrusting Montipora",0
"11557","Dec_2020","EB","EB09","3","Goniopora",0
"11558","Dec_2020","EB","EB09","3","Green Turf",0
"11559","Dec_2020","EB","EB09","3","Macroalgae",37
"11560","Dec_2020","EB","EB09","3","Other",0
"11561","Dec_2020","EB","EB09","3","Other Turf",8
"11562","Dec_2020","EB","EB09","3","Other benthic invertebrates",0
"11563","Dec_2020","EB","EB09","3","Other hard coral",4
"11564","Dec_2020","EB","EB09","3","Plating Acropora",0
"11565","Dec_2020","EB","EB09","3","Plating Montipora",0
"11566","Dec_2020","EB","EB09","3","Platygyra",0
"11567","Dec_2020","EB","EB09","3","Pocilloporidae",1
"11568","Dec_2020","EB","EB09","3","Porites",1
"11569","Dec_2020","EB","EB09","3","Red Turf",0
"11570","Dec_2020","EB","EB09","3","Rubble and Rock",5
"11571","Dec_2020","EB","EB09","3","Sand",38
"11572","Dec_2020","EB","EB09","4","Acanthastrea",0
"11573","Dec_2020","EB","EB09","4","Black Turf",1
"11574","Dec_2020","EB","EB09","4","Branching Acropora",0
"11575","Dec_2020","EB","EB09","4","Encrusting Montipora",0
"11576","Dec_2020","EB","EB09","4","Goniopora",0
"11577","Dec_2020","EB","EB09","4","Green Turf",0
"11578","Dec_2020","EB","EB09","4","Macroalgae",6
"11579","Dec_2020","EB","EB09","4","Other",0
"11580","Dec_2020","EB","EB09","4","Other Turf",0
"11581","Dec_2020","EB","EB09","4","Other benthic invertebrates",0
"11582","Dec_2020","EB","EB09","4","Other hard coral",0
"11583","Dec_2020","EB","EB09","4","Plating Acropora",0
"11584","Dec_2020","EB","EB09","4","Plating Montipora",83
"11585","Dec_2020","EB","EB09","4","Platygyra",0
"11586","Dec_2020","EB","EB09","4","Pocilloporidae",0
"11587","Dec_2020","EB","EB09","4","Porites",0
"11588","Dec_2020","EB","EB09","4","Red Turf",0
"11589","Dec_2020","EB","EB09","4","Rubble and Rock",0
"11590","Dec_2020","EB","EB09","4","Sand",10
"11591","Dec_2020","EB","EB09","5","Acanthastrea",0
"11592","Dec_2020","EB","EB09","5","Black Turf",0
"11593","Dec_2020","EB","EB09","5","Branching Acropora",0
"11594","Dec_2020","EB","EB09","5","Encrusting Montipora",36
"11595","Dec_2020","EB","EB09","5","Goniopora",0
"11596","Dec_2020","EB","EB09","5","Green Turf",0
"11597","Dec_2020","EB","EB09","5","Macroalgae",2
"11598","Dec_2020","EB","EB09","5","Other",0
"11599","Dec_2020","EB","EB09","5","Other Turf",9
"11600","Dec_2020","EB","EB09","5","Other benthic invertebrates",0
"11601","Dec_2020","EB","EB09","5","Other hard coral",0
"11602","Dec_2020","EB","EB09","5","Plating Acropora",42
"11603","Dec_2020","EB","EB09","5","Plating Montipora",3
"11604","Dec_2020","EB","EB09","5","Platygyra",0
"11605","Dec_2020","EB","EB09","5","Pocilloporidae",3
"11606","Dec_2020","EB","EB09","5","Porites",0
"11607","Dec_2020","EB","EB09","5","Red Turf",0
"11608","Dec_2020","EB","EB09","5","Rubble and Rock",0
"11609","Dec_2020","EB","EB09","5","Sand",5
"11610","Dec_2020","EB","EB09","6","Acanthastrea",0
"11611","Dec_2020","EB","EB09","6","Black Turf",0
"11612","Dec_2020","EB","EB09","6","Branching Acropora",0
"11613","Dec_2020","EB","EB09","6","Encrusting Montipora",0
"11614","Dec_2020","EB","EB09","6","Goniopora",0
"11615","Dec_2020","EB","EB09","6","Green Turf",1
"11616","Dec_2020","EB","EB09","6","Macroalgae",0
"11617","Dec_2020","EB","EB09","6","Other",0
"11618","Dec_2020","EB","EB09","6","Other Turf",6
"11619","Dec_2020","EB","EB09","6","Other benthic invertebrates",2
"11620","Dec_2020","EB","EB09","6","Other hard coral",0
"11621","Dec_2020","EB","EB09","6","Plating Acropora",61
"11622","Dec_2020","EB","EB09","6","Plating Montipora",24
"11623","Dec_2020","EB","EB09","6","Platygyra",0
"11624","Dec_2020","EB","EB09","6","Pocilloporidae",0
"11625","Dec_2020","EB","EB09","6","Porites",0
"11626","Dec_2020","EB","EB09","6","Red Turf",0
"11627","Dec_2020","EB","EB09","6","Rubble and Rock",0
"11628","Dec_2020","EB","EB09","6","Sand",6
"11629","Dec_2020","EB","EB09","7","Acanthastrea",0
"11630","Dec_2020","EB","EB09","7","Black Turf",0
"11631","Dec_2020","EB","EB09","7","Branching Acropora",3
"11632","Dec_2020","EB","EB09","7","Encrusting Montipora",54
"11633","Dec_2020","EB","EB09","7","Goniopora",0
"11634","Dec_2020","EB","EB09","7","Green Turf",0
"11635","Dec_2020","EB","EB09","7","Macroalgae",6
"11636","Dec_2020","EB","EB09","7","Other",0
"11637","Dec_2020","EB","EB09","7","Other Turf",13
"11638","Dec_2020","EB","EB09","7","Other benthic invertebrates",0
"11639","Dec_2020","EB","EB09","7","Other hard coral",0
"11640","Dec_2020","EB","EB09","7","Plating Acropora",7
"11641","Dec_2020","EB","EB09","7","Plating Montipora",5
"11642","Dec_2020","EB","EB09","7","Platygyra",0
"11643","Dec_2020","EB","EB09","7","Pocilloporidae",0
"11644","Dec_2020","EB","EB09","7","Porites",0
"11645","Dec_2020","EB","EB09","7","Red Turf",0
"11646","Dec_2020","EB","EB09","7","Rubble and Rock",2
"11647","Dec_2020","EB","EB09","7","Sand",10
"11648","Dec_2020","EB","EB09","8","Acanthastrea",0
"11649","Dec_2020","EB","EB09","8","Black Turf",3
"11650","Dec_2020","EB","EB09","8","Branching Acropora",0
"11651","Dec_2020","EB","EB09","8","Encrusting Montipora",11
"11652","Dec_2020","EB","EB09","8","Goniopora",0
"11653","Dec_2020","EB","EB09","8","Green Turf",0
"11654","Dec_2020","EB","EB09","8","Macroalgae",6
"11655","Dec_2020","EB","EB09","8","Other",0
"11656","Dec_2020","EB","EB09","8","Other Turf",2
"11657","Dec_2020","EB","EB09","8","Other benthic invertebrates",0
"11658","Dec_2020","EB","EB09","8","Other hard coral",0
"11659","Dec_2020","EB","EB09","8","Plating Acropora",54
"11660","Dec_2020","EB","EB09","8","Plating Montipora",6
