"","TP","Site","Transect_ID","Main_groups","avg.cover"
"1","April_2022","CB","CB1","Black Turf",0
"2","April_2022","CB","CB1","Green Turf",0.3
"3","April_2022","CB","CB1","Hard coral",14.4
"4","April_2022","CB","CB1","Macroalgae",11.3
"5","April_2022","CB","CB1","Other",0
"6","April_2022","CB","CB1","Other Turf",1.6
"7","April_2022","CB","CB1","Other benthic invertebrates",0
"8","April_2022","CB","CB1","Red Turf",0
"9","April_2022","CB","CB1","Rubble and Rock",0.1
"10","April_2022","CB","CB1","Sand",72.3
"11","April_2022","CB","CB2","Black Turf",0
"12","April_2022","CB","CB2","Green Turf",0.7
"13","April_2022","CB","CB2","Hard coral",27.4
"14","April_2022","CB","CB2","Macroalgae",23.1
"15","April_2022","CB","CB2","Other",0
"16","April_2022","CB","CB2","Other Turf",8.9
"17","April_2022","CB","CB2","Other benthic invertebrates",0.8
"18","April_2022","CB","CB2","Red Turf",0
"19","April_2022","CB","CB2","Rubble and Rock",0.4
"20","April_2022","CB","CB2","Sand",38.7
"21","April_2022","CB","CB3","Black Turf",0
"22","April_2022","CB","CB3","Green Turf",0
"23","April_2022","CB","CB3","Hard coral",24.4
"24","April_2022","CB","CB3","Macroalgae",11.5
"25","April_2022","CB","CB3","Other",0
"26","April_2022","CB","CB3","Other Turf",5.4
"27","April_2022","CB","CB3","Other benthic invertebrates",0.4
"28","April_2022","CB","CB3","Red Turf",0
"29","April_2022","CB","CB3","Rubble and Rock",2.2
"30","April_2022","CB","CB3","Sand",56.1
"31","April_2022","CB","CB5","Black Turf",0
"32","April_2022","CB","CB5","Green Turf",0.8
"33","April_2022","CB","CB5","Hard coral",43.8
"34","April_2022","CB","CB5","Macroalgae",12.1
"35","April_2022","CB","CB5","Other",0
"36","April_2022","CB","CB5","Other Turf",11.3
"37","April_2022","CB","CB5","Other benthic invertebrates",0.4
"38","April_2022","CB","CB5","Red Turf",0
"39","April_2022","CB","CB5","Rubble and Rock",0.1
"40","April_2022","CB","CB5","Sand",31.5
"41","April_2022","CB","CB6","Black Turf",0
"42","April_2022","CB","CB6","Green Turf",1
"43","April_2022","CB","CB6","Hard coral",52.5
"44","April_2022","CB","CB6","Macroalgae",7.7
"45","April_2022","CB","CB6","Other",0
"46","April_2022","CB","CB6","Other Turf",6
"47","April_2022","CB","CB6","Other benthic invertebrates",2.3
"48","April_2022","CB","CB6","Red Turf",0
"49","April_2022","CB","CB6","Rubble and Rock",0.3
"50","April_2022","CB","CB6","Sand",30.2
"51","April_2022","CB","CB7","Black Turf",0
"52","April_2022","CB","CB7","Green Turf",0.8
"53","April_2022","CB","CB7","Hard coral",36.4
"54","April_2022","CB","CB7","Macroalgae",7.6
"55","April_2022","CB","CB7","Other",0
"56","April_2022","CB","CB7","Other Turf",8.3
"57","April_2022","CB","CB7","Other benthic invertebrates",0.5
"58","April_2022","CB","CB7","Red Turf",0
"59","April_2022","CB","CB7","Rubble and Rock",0.1
"60","April_2022","CB","CB7","Sand",46.3
"61","April_2022","EB","EB1","Black Turf",0
"62","April_2022","EB","EB1","Green Turf",0.363636363636364
"63","April_2022","EB","EB1","Hard coral",8.45454545454546
"64","April_2022","EB","EB1","Macroalgae",17.8181818181818
"65","April_2022","EB","EB1","Other",0
"66","April_2022","EB","EB1","Other Turf",0.0909090909090909
"67","April_2022","EB","EB1","Other benthic invertebrates",0.909090909090909
"68","April_2022","EB","EB1","Red Turf",56.6363636363636
"69","April_2022","EB","EB1","Rubble and Rock",8.36363636363636
"70","April_2022","EB","EB1","Sand",7.36363636363636
"71","April_2022","EB","EB10","Black Turf",0.5
"72","April_2022","EB","EB10","Green Turf",1.4
"73","April_2022","EB","EB10","Hard coral",40.5
"74","April_2022","EB","EB10","Macroalgae",20.6
"75","April_2022","EB","EB10","Other",0
"76","April_2022","EB","EB10","Other Turf",1.2
"77","April_2022","EB","EB10","Other benthic invertebrates",1.3
"78","April_2022","EB","EB10","Red Turf",20.7
"79","April_2022","EB","EB10","Rubble and Rock",0
"80","April_2022","EB","EB10","Sand",13.8
"81","April_2022","EB","EB11","Black Turf",0.5
"82","April_2022","EB","EB11","Green Turf",1
"83","April_2022","EB","EB11","Hard coral",18
"84","April_2022","EB","EB11","Macroalgae",10.6
"85","April_2022","EB","EB11","Other",0
"86","April_2022","EB","EB11","Other Turf",2.1
"87","April_2022","EB","EB11","Other benthic invertebrates",0.7
"88","April_2022","EB","EB11","Red Turf",16.2
"89","April_2022","EB","EB11","Rubble and Rock",0
"90","April_2022","EB","EB11","Sand",50.9
"91","April_2022","EB","EB12","Black Turf",0
"92","April_2022","EB","EB12","Green Turf",0.2
"93","April_2022","EB","EB12","Hard coral",7.5
"94","April_2022","EB","EB12","Macroalgae",15.9
"95","April_2022","EB","EB12","Other",0
"96","April_2022","EB","EB12","Other Turf",0.1
"97","April_2022","EB","EB12","Other benthic invertebrates",0.8
"98","April_2022","EB","EB12","Red Turf",6.4
"99","April_2022","EB","EB12","Rubble and Rock",0
"100","April_2022","EB","EB12","Sand",69.1
"101","April_2022","EB","EB13","Black Turf",0.1
"102","April_2022","EB","EB13","Green Turf",0.6
"103","April_2022","EB","EB13","Hard coral",30.2
"104","April_2022","EB","EB13","Macroalgae",9.8
"105","April_2022","EB","EB13","Other",0.1
"106","April_2022","EB","EB13","Other Turf",3.3
"107","April_2022","EB","EB13","Other benthic invertebrates",0.3
"108","April_2022","EB","EB13","Red Turf",11.7
"109","April_2022","EB","EB13","Rubble and Rock",1.1
"110","April_2022","EB","EB13","Sand",42.8
"111","April_2022","EB","EB14","Black Turf",0.0909090909090909
"112","April_2022","EB","EB14","Green Turf",0.181818181818182
"113","April_2022","EB","EB14","Hard coral",8.09090909090909
"114","April_2022","EB","EB14","Macroalgae",12.4545454545455
"115","April_2022","EB","EB14","Other",0
"116","April_2022","EB","EB14","Other Turf",1.36363636363636
"117","April_2022","EB","EB14","Other benthic invertebrates",1.18181818181818
"118","April_2022","EB","EB14","Red Turf",7.18181818181818
"119","April_2022","EB","EB14","Rubble and Rock",0
"120","April_2022","EB","EB14","Sand",69.4545454545455
"121","April_2022","EB","EB15","Black Turf",0.6
"122","April_2022","EB","EB15","Green Turf",1.7
"123","April_2022","EB","EB15","Hard coral",18.2
"124","April_2022","EB","EB15","Macroalgae",20.2
"125","April_2022","EB","EB15","Other",0
"126","April_2022","EB","EB15","Other Turf",3.4
"127","April_2022","EB","EB15","Other benthic invertebrates",1.6
"128","April_2022","EB","EB15","Red Turf",18.3
"129","April_2022","EB","EB15","Rubble and Rock",1
"130","April_2022","EB","EB15","Sand",35
"131","April_2022","EB","EB2","Black Turf",1.1
"132","April_2022","EB","EB2","Green Turf",0
"133","April_2022","EB","EB2","Hard coral",35.9
"134","April_2022","EB","EB2","Macroalgae",6.5
"135","April_2022","EB","EB2","Other",0
"136","April_2022","EB","EB2","Other Turf",0.5
"137","April_2022","EB","EB2","Other benthic invertebrates",0.2
"138","April_2022","EB","EB2","Red Turf",53.9
"139","April_2022","EB","EB2","Rubble and Rock",0
"140","April_2022","EB","EB2","Sand",1.9
"141","April_2022","EB","EB3","Black Turf",0
"142","April_2022","EB","EB3","Green Turf",2.6
"143","April_2022","EB","EB3","Hard coral",15.8
"144","April_2022","EB","EB3","Macroalgae",8.9
"145","April_2022","EB","EB3","Other",0
"146","April_2022","EB","EB3","Other Turf",6.8
"147","April_2022","EB","EB3","Other benthic invertebrates",0.5
"148","April_2022","EB","EB3","Red Turf",11.7
"149","April_2022","EB","EB3","Rubble and Rock",0
"150","April_2022","EB","EB3","Sand",53.7
"151","April_2022","EB","EB4","Black Turf",0.4
"152","April_2022","EB","EB4","Green Turf",3.4
"153","April_2022","EB","EB4","Hard coral",24.9
"154","April_2022","EB","EB4","Macroalgae",25
"155","April_2022","EB","EB4","Other",0
"156","April_2022","EB","EB4","Other Turf",0.9
"157","April_2022","EB","EB4","Other benthic invertebrates",0.9
"158","April_2022","EB","EB4","Red Turf",32.4
"159","April_2022","EB","EB4","Rubble and Rock",0.2
"160","April_2022","EB","EB4","Sand",11.9
"161","April_2022","EB","EB5","Black Turf",0
"162","April_2022","EB","EB5","Green Turf",1.36363636363636
"163","April_2022","EB","EB5","Hard coral",29.8181818181818
"164","April_2022","EB","EB5","Macroalgae",3.09090909090909
"165","April_2022","EB","EB5","Other",0
"166","April_2022","EB","EB5","Other Turf",0.454545454545455
"167","April_2022","EB","EB5","Other benthic invertebrates",0.272727272727273
"168","April_2022","EB","EB5","Red Turf",8.18181818181818
"169","April_2022","EB","EB5","Rubble and Rock",0
"170","April_2022","EB","EB5","Sand",56.8181818181818
"171","April_2022","EB","EB6","Black Turf",0.636363636363636
"172","April_2022","EB","EB6","Green Turf",1.72727272727273
"173","April_2022","EB","EB6","Hard coral",37.7272727272727
"174","April_2022","EB","EB6","Macroalgae",15.3636363636364
"175","April_2022","EB","EB6","Other",0
"176","April_2022","EB","EB6","Other Turf",2.27272727272727
"177","April_2022","EB","EB6","Other benthic invertebrates",0.454545454545455
"178","April_2022","EB","EB6","Red Turf",17.1818181818182
"179","April_2022","EB","EB6","Rubble and Rock",0
"180","April_2022","EB","EB6","Sand",24.6363636363636
"181","April_2022","EB","EB7","Black Turf",0.545454545454545
"182","April_2022","EB","EB7","Green Turf",1.27272727272727
"183","April_2022","EB","EB7","Hard coral",37.6363636363636
"184","April_2022","EB","EB7","Macroalgae",22.0909090909091
"185","April_2022","EB","EB7","Other",0
"186","April_2022","EB","EB7","Other Turf",6.18181818181818
"187","April_2022","EB","EB7","Other benthic invertebrates",2
"188","April_2022","EB","EB7","Red Turf",17
"189","April_2022","EB","EB7","Rubble and Rock",0
"190","April_2022","EB","EB7","Sand",13.2727272727273
"191","April_2022","EB","EB8","Black Turf",0.2
"192","April_2022","EB","EB8","Green Turf",0.2
"193","April_2022","EB","EB8","Hard coral",46.4
"194","April_2022","EB","EB8","Macroalgae",10.5
"195","April_2022","EB","EB8","Other",0
"196","April_2022","EB","EB8","Other Turf",1.6
"197","April_2022","EB","EB8","Other benthic invertebrates",0.8
"198","April_2022","EB","EB8","Red Turf",35.9
"199","April_2022","EB","EB8","Rubble and Rock",0.1
"200","April_2022","EB","EB8","Sand",4.3
"201","April_2022","EB","EB9","Black Turf",0.1
"202","April_2022","EB","EB9","Green Turf",0.7
"203","April_2022","EB","EB9","Hard coral",40.2
"204","April_2022","EB","EB9","Macroalgae",18
"205","April_2022","EB","EB9","Other",0
"206","April_2022","EB","EB9","Other Turf",2.6
"207","April_2022","EB","EB9","Other benthic invertebrates",0.5
"208","April_2022","EB","EB9","Red Turf",26.3
"209","April_2022","EB","EB9","Rubble and Rock",0
"210","April_2022","EB","EB9","Sand",11.6
"211","April_2022","SB","SB1","Black Turf",0
"212","April_2022","SB","SB1","Green Turf",0
"213","April_2022","SB","SB1","Hard coral",17.5
"214","April_2022","SB","SB1","Macroalgae",34.7
"215","April_2022","SB","SB1","Other",0
"216","April_2022","SB","SB1","Other Turf",0.4
"217","April_2022","SB","SB1","Other benthic invertebrates",0.1
"218","April_2022","SB","SB1","Red Turf",46.5
"219","April_2022","SB","SB1","Rubble and Rock",0.1
"220","April_2022","SB","SB1","Sand",0.7
"221","April_2022","SB","SB10","Black Turf",0
"222","April_2022","SB","SB10","Green Turf",1
"223","April_2022","SB","SB10","Hard coral",12.9
"224","April_2022","SB","SB10","Macroalgae",15.1
"225","April_2022","SB","SB10","Other",0
"226","April_2022","SB","SB10","Other Turf",2.1
"227","April_2022","SB","SB10","Other benthic invertebrates",1.1
"228","April_2022","SB","SB10","Red Turf",24.7
"229","April_2022","SB","SB10","Rubble and Rock",0.5
"230","April_2022","SB","SB10","Sand",42.6
"231","April_2022","SB","SB11","Black Turf",0
"232","April_2022","SB","SB11","Green Turf",0.3
"233","April_2022","SB","SB11","Hard coral",45.6
"234","April_2022","SB","SB11","Macroalgae",8.7
"235","April_2022","SB","SB11","Other",0
"236","April_2022","SB","SB11","Other Turf",0.7
"237","April_2022","SB","SB11","Other benthic invertebrates",1.5
"238","April_2022","SB","SB11","Red Turf",28.7
"239","April_2022","SB","SB11","Rubble and Rock",0.5
"240","April_2022","SB","SB11","Sand",14
"241","April_2022","SB","SB12","Black Turf",0.7
"242","April_2022","SB","SB12","Green Turf",0.5
"243","April_2022","SB","SB12","Hard coral",27.2
"244","April_2022","SB","SB12","Macroalgae",16.5
"245","April_2022","SB","SB12","Other",0
"246","April_2022","SB","SB12","Other Turf",5.2
"247","April_2022","SB","SB12","Other benthic invertebrates",3.9
"248","April_2022","SB","SB12","Red Turf",32.4
"249","April_2022","SB","SB12","Rubble and Rock",1.3
"250","April_2022","SB","SB12","Sand",12.3
"251","April_2022","SB","SB13","Black Turf",0.2
"252","April_2022","SB","SB13","Green Turf",2.1
"253","April_2022","SB","SB13","Hard coral",37.7
"254","April_2022","SB","SB13","Macroalgae",23.7
"255","April_2022","SB","SB13","Other",0
"256","April_2022","SB","SB13","Other Turf",10.1
"257","April_2022","SB","SB13","Other benthic invertebrates",0.7
"258","April_2022","SB","SB13","Red Turf",17.9
"259","April_2022","SB","SB13","Rubble and Rock",0.7
"260","April_2022","SB","SB13","Sand",6.9
"261","April_2022","SB","SB14","Black Turf",0.2
"262","April_2022","SB","SB14","Green Turf",1.5
"263","April_2022","SB","SB14","Hard coral",30.8
"264","April_2022","SB","SB14","Macroalgae",34.4
"265","April_2022","SB","SB14","Other",0
"266","April_2022","SB","SB14","Other Turf",8.4
"267","April_2022","SB","SB14","Other benthic invertebrates",1.3
"268","April_2022","SB","SB14","Red Turf",18.3
"269","April_2022","SB","SB14","Rubble and Rock",0.8
"270","April_2022","SB","SB14","Sand",4.3
"271","April_2022","SB","SB15","Black Turf",0.1
"272","April_2022","SB","SB15","Green Turf",0.6
"273","April_2022","SB","SB15","Hard coral",31.1
"274","April_2022","SB","SB15","Macroalgae",10.8
"275","April_2022","SB","SB15","Other",0
"276","April_2022","SB","SB15","Other Turf",13.4
"277","April_2022","SB","SB15","Other benthic invertebrates",0.2
"278","April_2022","SB","SB15","Red Turf",17.7
"279","April_2022","SB","SB15","Rubble and Rock",0.3
"280","April_2022","SB","SB15","Sand",25.8
"281","April_2022","SB","SB16","Black Turf",2.1
"282","April_2022","SB","SB16","Green Turf",0.4
"283","April_2022","SB","SB16","Hard coral",24.8
"284","April_2022","SB","SB16","Macroalgae",11.8
"285","April_2022","SB","SB16","Other",0
"286","April_2022","SB","SB16","Other Turf",8.6
"287","April_2022","SB","SB16","Other benthic invertebrates",0.3
"288","April_2022","SB","SB16","Red Turf",19.2
"289","April_2022","SB","SB16","Rubble and Rock",1.7
"290","April_2022","SB","SB16","Sand",31.1
"291","April_2022","SB","SB17","Black Turf",2.1
"292","April_2022","SB","SB17","Green Turf",0.8
"293","April_2022","SB","SB17","Hard coral",35.6
"294","April_2022","SB","SB17","Macroalgae",9.8
"295","April_2022","SB","SB17","Other",0
"296","April_2022","SB","SB17","Other Turf",5.3
"297","April_2022","SB","SB17","Other benthic invertebrates",0.6
"298","April_2022","SB","SB17","Red Turf",11.9
"299","April_2022","SB","SB17","Rubble and Rock",0.1
"300","April_2022","SB","SB17","Sand",33.8
"301","April_2022","SB","SB18","Black Turf",3
"302","April_2022","SB","SB18","Green Turf",1.3
"303","April_2022","SB","SB18","Hard coral",19
"304","April_2022","SB","SB18","Macroalgae",14.4
"305","April_2022","SB","SB18","Other",0
"306","April_2022","SB","SB18","Other Turf",7.6
"307","April_2022","SB","SB18","Other benthic invertebrates",1.1
"308","April_2022","SB","SB18","Red Turf",25.8
"309","April_2022","SB","SB18","Rubble and Rock",0.5
"310","April_2022","SB","SB18","Sand",27.3
"311","April_2022","SB","SB19","Black Turf",0.5
"312","April_2022","SB","SB19","Green Turf",0.3
"313","April_2022","SB","SB19","Hard coral",20.5
"314","April_2022","SB","SB19","Macroalgae",36.8
"315","April_2022","SB","SB19","Other",0
"316","April_2022","SB","SB19","Other Turf",4.1
"317","April_2022","SB","SB19","Other benthic invertebrates",0
"318","April_2022","SB","SB19","Red Turf",7.8
"319","April_2022","SB","SB19","Rubble and Rock",0.4
"320","April_2022","SB","SB19","Sand",29.6
"321","April_2022","SB","SB20","Black Turf",0.8
"322","April_2022","SB","SB20","Green Turf",0.2
"323","April_2022","SB","SB20","Hard coral",7.5
"324","April_2022","SB","SB20","Macroalgae",46.1
"325","April_2022","SB","SB20","Other",0
"326","April_2022","SB","SB20","Other Turf",8.3
"327","April_2022","SB","SB20","Other benthic invertebrates",0
"328","April_2022","SB","SB20","Red Turf",2.9
"329","April_2022","SB","SB20","Rubble and Rock",0
"330","April_2022","SB","SB20","Sand",34.2
"331","April_2022","SB","SB21","Black Turf",0.9
"332","April_2022","SB","SB21","Green Turf",0
"333","April_2022","SB","SB21","Hard coral",8.3
"334","April_2022","SB","SB21","Macroalgae",47
"335","April_2022","SB","SB21","Other",0
"336","April_2022","SB","SB21","Other Turf",4.8
"337","April_2022","SB","SB21","Other benthic invertebrates",0.8
"338","April_2022","SB","SB21","Red Turf",13.8
"339","April_2022","SB","SB21","Rubble and Rock",0
"340","April_2022","SB","SB21","Sand",24.4
"341","April_2022","SB","SB22","Black Turf",0.1
"342","April_2022","SB","SB22","Green Turf",0.3
"343","April_2022","SB","SB22","Hard coral",26.6
"344","April_2022","SB","SB22","Macroalgae",18.2
"345","April_2022","SB","SB22","Other",0
"346","April_2022","SB","SB22","Other Turf",2.5
"347","April_2022","SB","SB22","Other benthic invertebrates",0.1
"348","April_2022","SB","SB22","Red Turf",2.7
"349","April_2022","SB","SB22","Rubble and Rock",1.1
"350","April_2022","SB","SB22","Sand",48.4
"351","April_2022","SB","SB23","Black Turf",1.1
"352","April_2022","SB","SB23","Green Turf",0.6
"353","April_2022","SB","SB23","Hard coral",29.5
"354","April_2022","SB","SB23","Macroalgae",18.1
"355","April_2022","SB","SB23","Other",0
"356","April_2022","SB","SB23","Other Turf",9.7
"357","April_2022","SB","SB23","Other benthic invertebrates",2.5
"358","April_2022","SB","SB23","Red Turf",16.5
"359","April_2022","SB","SB23","Rubble and Rock",0.2
"360","April_2022","SB","SB23","Sand",21.8
"361","April_2022","SB","SB24","Black Turf",1.2
"362","April_2022","SB","SB24","Green Turf",0.4
"363","April_2022","SB","SB24","Hard coral",16.4
"364","April_2022","SB","SB24","Macroalgae",25.6
"365","April_2022","SB","SB24","Other",0
"366","April_2022","SB","SB24","Other Turf",5.6
"367","April_2022","SB","SB24","Other benthic invertebrates",0
"368","April_2022","SB","SB24","Red Turf",2.8
"369","April_2022","SB","SB24","Rubble and Rock",0.9
"370","April_2022","SB","SB24","Sand",47.1
"371","April_2022","SB","SB25","Black Turf",0.2
"372","April_2022","SB","SB25","Green Turf",0.4
"373","April_2022","SB","SB25","Hard coral",26.1
"374","April_2022","SB","SB25","Macroalgae",14.7
"375","April_2022","SB","SB25","Other",0
"376","April_2022","SB","SB25","Other Turf",4
"377","April_2022","SB","SB25","Other benthic invertebrates",0.4
"378","April_2022","SB","SB25","Red Turf",2
"379","April_2022","SB","SB25","Rubble and Rock",0
"380","April_2022","SB","SB25","Sand",52.2
"381","April_2022","SB","SB26","Black Turf",0
"382","April_2022","SB","SB26","Green Turf",0.555555555555556
"383","April_2022","SB","SB26","Hard coral",7
"384","April_2022","SB","SB26","Macroalgae",19.4444444444444
"385","April_2022","SB","SB26","Other",0
"386","April_2022","SB","SB26","Other Turf",1.88888888888889
"387","April_2022","SB","SB26","Other benthic invertebrates",0.444444444444444
"388","April_2022","SB","SB26","Red Turf",8.88888888888889
"389","April_2022","SB","SB26","Rubble and Rock",0
"390","April_2022","SB","SB26","Sand",61.7777777777778
"391","April_2022","SB","SB27","Black Turf",0
"392","April_2022","SB","SB27","Green Turf",0.2
"393","April_2022","SB","SB27","Hard coral",33.3
"394","April_2022","SB","SB27","Macroalgae",15.6
"395","April_2022","SB","SB27","Other",0
"396","April_2022","SB","SB27","Other Turf",2.9
"397","April_2022","SB","SB27","Other benthic invertebrates",1
"398","April_2022","SB","SB27","Red Turf",34.1
"399","April_2022","SB","SB27","Rubble and Rock",0
"400","April_2022","SB","SB27","Sand",12.9
"401","April_2022","SB","SB3","Black Turf",0.6
"402","April_2022","SB","SB3","Green Turf",0.6
"403","April_2022","SB","SB3","Hard coral",18.4
"404","April_2022","SB","SB3","Macroalgae",10.1
"405","April_2022","SB","SB3","Other",0
"406","April_2022","SB","SB3","Other Turf",2.2
"407","April_2022","SB","SB3","Other benthic invertebrates",0
"408","April_2022","SB","SB3","Red Turf",32.4
"409","April_2022","SB","SB3","Rubble and Rock",0.3
"410","April_2022","SB","SB3","Sand",35.4
"411","April_2022","SB","SB4","Black Turf",1.3
"412","April_2022","SB","SB4","Green Turf",0.2
"413","April_2022","SB","SB4","Hard coral",18.6
"414","April_2022","SB","SB4","Macroalgae",17.3
"415","April_2022","SB","SB4","Other",0
"416","April_2022","SB","SB4","Other Turf",5.8
"417","April_2022","SB","SB4","Other benthic invertebrates",0.6
"418","April_2022","SB","SB4","Red Turf",38.1
"419","April_2022","SB","SB4","Rubble and Rock",1
"420","April_2022","SB","SB4","Sand",17.1
"421","April_2022","SB","SB5","Black Turf",0
"422","April_2022","SB","SB5","Green Turf",0.4
"423","April_2022","SB","SB5","Hard coral",9.8
"424","April_2022","SB","SB5","Macroalgae",33.2
"425","April_2022","SB","SB5","Other",0
"426","April_2022","SB","SB5","Other Turf",16
"427","April_2022","SB","SB5","Other benthic invertebrates",0.2
"428","April_2022","SB","SB5","Red Turf",15.2
"429","April_2022","SB","SB5","Rubble and Rock",0.8
"430","April_2022","SB","SB5","Sand",24.4
"431","April_2022","SB","SB6","Black Turf",0
"432","April_2022","SB","SB6","Green Turf",0.5
"433","April_2022","SB","SB6","Hard coral",12.2
"434","April_2022","SB","SB6","Macroalgae",23.5
"435","April_2022","SB","SB6","Other",0
"436","April_2022","SB","SB6","Other Turf",2.8
"437","April_2022","SB","SB6","Other benthic invertebrates",0.1
"438","April_2022","SB","SB6","Red Turf",11.1
"439","April_2022","SB","SB6","Rubble and Rock",0
"440","April_2022","SB","SB6","Sand",49.8
"441","April_2022","SB","SB8","Black Turf",0.2
"442","April_2022","SB","SB8","Green Turf",0.5
"443","April_2022","SB","SB8","Hard coral",9.5
"444","April_2022","SB","SB8","Macroalgae",16.4
"445","April_2022","SB","SB8","Other",0
"446","April_2022","SB","SB8","Other Turf",17.4
"447","April_2022","SB","SB8","Other benthic invertebrates",0.9
"448","April_2022","SB","SB8","Red Turf",20.8
"449","April_2022","SB","SB8","Rubble and Rock",0.4
"450","April_2022","SB","SB8","Sand",33.9
"451","April_2022","SB","SB9","Black Turf",0
"452","April_2022","SB","SB9","Green Turf",0
"453","April_2022","SB","SB9","Hard coral",0
"454","April_2022","SB","SB9","Macroalgae",0.181818181818182
"455","April_2022","SB","SB9","Other",0
"456","April_2022","SB","SB9","Other Turf",0
"457","April_2022","SB","SB9","Other benthic invertebrates",0
"458","April_2022","SB","SB9","Red Turf",0
"459","April_2022","SB","SB9","Rubble and Rock",0
"460","April_2022","SB","SB9","Sand",99.8181818181818
"461","Dec_2020","EB","EB01","Black Turf",36.7
"462","Dec_2020","EB","EB01","Green Turf",2
"463","Dec_2020","EB","EB01","Hard coral",21.8
"464","Dec_2020","EB","EB01","Macroalgae",14.6
"465","Dec_2020","EB","EB01","Other",0
"466","Dec_2020","EB","EB01","Other Turf",5.4
"467","Dec_2020","EB","EB01","Other benthic invertebrates",0.7
"468","Dec_2020","EB","EB01","Red Turf",0
"469","Dec_2020","EB","EB01","Rubble and Rock",2.1
"470","Dec_2020","EB","EB01","Sand",16.7
"471","Dec_2020","EB","EB010","Black Turf",10.5
"472","Dec_2020","EB","EB010","Green Turf",1.2
"473","Dec_2020","EB","EB010","Hard coral",41.4
"474","Dec_2020","EB","EB010","Macroalgae",25
"475","Dec_2020","EB","EB010","Other",0
"476","Dec_2020","EB","EB010","Other Turf",10.3
"477","Dec_2020","EB","EB010","Other benthic invertebrates",0.4
"478","Dec_2020","EB","EB010","Red Turf",0
"479","Dec_2020","EB","EB010","Rubble and Rock",0.7
"480","Dec_2020","EB","EB010","Sand",10.5
"481","Dec_2020","EB","EB011","Black Turf",32.4
"482","Dec_2020","EB","EB011","Green Turf",1.1
"483","Dec_2020","EB","EB011","Hard coral",17.5
"484","Dec_2020","EB","EB011","Macroalgae",24.6
"485","Dec_2020","EB","EB011","Other",0
"486","Dec_2020","EB","EB011","Other Turf",9
"487","Dec_2020","EB","EB011","Other benthic invertebrates",0.3
"488","Dec_2020","EB","EB011","Red Turf",0.4
"489","Dec_2020","EB","EB011","Rubble and Rock",1.1
"490","Dec_2020","EB","EB011","Sand",13.6
"491","Dec_2020","EB","EB012","Black Turf",9.1
"492","Dec_2020","EB","EB012","Green Turf",1.7
"493","Dec_2020","EB","EB012","Hard coral",47.7
"494","Dec_2020","EB","EB012","Macroalgae",12.7
"495","Dec_2020","EB","EB012","Other",0
"496","Dec_2020","EB","EB012","Other Turf",12.4
"497","Dec_2020","EB","EB012","Other benthic invertebrates",1.4
"498","Dec_2020","EB","EB012","Red Turf",1
"499","Dec_2020","EB","EB012","Rubble and Rock",2.5
"500","Dec_2020","EB","EB012","Sand",11.5
"501","Dec_2020","EB","EB013","Black Turf",0.2
"502","Dec_2020","EB","EB013","Green Turf",0.4
"503","Dec_2020","EB","EB013","Hard coral",37.7
"504","Dec_2020","EB","EB013","Macroalgae",15.7
"505","Dec_2020","EB","EB013","Other",0
"506","Dec_2020","EB","EB013","Other Turf",7.1
"507","Dec_2020","EB","EB013","Other benthic invertebrates",2.6
"508","Dec_2020","EB","EB013","Red Turf",0
"509","Dec_2020","EB","EB013","Rubble and Rock",3.7
"510","Dec_2020","EB","EB013","Sand",32.6
"511","Dec_2020","EB","EB014","Black Turf",12.7
"512","Dec_2020","EB","EB014","Green Turf",0
"513","Dec_2020","EB","EB014","Hard coral",18.8
"514","Dec_2020","EB","EB014","Macroalgae",25
"515","Dec_2020","EB","EB014","Other",0
"516","Dec_2020","EB","EB014","Other Turf",5.9
"517","Dec_2020","EB","EB014","Other benthic invertebrates",0.8
"518","Dec_2020","EB","EB014","Red Turf",0.3
"519","Dec_2020","EB","EB014","Rubble and Rock",0.5
"520","Dec_2020","EB","EB014","Sand",36
"521","Dec_2020","EB","EB015","Black Turf",13.3
"522","Dec_2020","EB","EB015","Green Turf",2
"523","Dec_2020","EB","EB015","Hard coral",36.3
"524","Dec_2020","EB","EB015","Macroalgae",17
"525","Dec_2020","EB","EB015","Other",0
"526","Dec_2020","EB","EB015","Other Turf",9.5
"527","Dec_2020","EB","EB015","Other benthic invertebrates",0.4
"528","Dec_2020","EB","EB015","Red Turf",1.2
"529","Dec_2020","EB","EB015","Rubble and Rock",1.3
"530","Dec_2020","EB","EB015","Sand",19
"531","Dec_2020","EB","EB02","Black Turf",25.1
"532","Dec_2020","EB","EB02","Green Turf",1.3
"533","Dec_2020","EB","EB02","Hard coral",38
"534","Dec_2020","EB","EB02","Macroalgae",16.7
"535","Dec_2020","EB","EB02","Other",0.1
"536","Dec_2020","EB","EB02","Other Turf",6.3
"537","Dec_2020","EB","EB02","Other benthic invertebrates",0
"538","Dec_2020","EB","EB02","Red Turf",0.1
"539","Dec_2020","EB","EB02","Rubble and Rock",0.9
"540","Dec_2020","EB","EB02","Sand",11.5
"541","Dec_2020","EB","EB03","Black Turf",19
"542","Dec_2020","EB","EB03","Green Turf",0.9
"543","Dec_2020","EB","EB03","Hard coral",29.1
"544","Dec_2020","EB","EB03","Macroalgae",29.4
"545","Dec_2020","EB","EB03","Other",0
"546","Dec_2020","EB","EB03","Other Turf",10.6
"547","Dec_2020","EB","EB03","Other benthic invertebrates",0.3
